state,district,category,type,date,crimes,sex,age,ethnicity,population
Sarawak,Kapit,property,theft_vehicle_lorry,2021,0,both,overall,overall,2465.6
Sarawak,Kapit,property,theft_vehicle_lorry,2022,1,both,overall,overall,2473.5
Sarawak,Kapit,property,theft_vehicle_motorcar,2016,0,both,overall,overall,2738.7
Sarawak,Kapit,property,theft_vehicle_motorcar,2017,0,both,overall,overall,2766.3
Sarawak,Kapit,property,theft_vehicle_motorcar,2018,1,both,overall,overall,2791.7
Sarawak,Kapit,property,theft_vehicle_motorcar,2019,0,both,overall,overall,2806.0
Sarawak,Kapit,property,theft_vehicle_motorcar,2020,0,both,overall,overall,2453.7
Sarawak,Kapit,property,theft_vehicle_motorcar,2021,0,both,overall,overall,2465.6
Sarawak,Kapit,property,theft_vehicle_motorcar,2022,2,both,overall,overall,2473.5
Sarawak,Kapit,property,theft_vehicle_motorcycle,2016,27,both,overall,overall,2738.7
Sarawak,Kapit,property,theft_vehicle_motorcycle,2017,4,both,overall,overall,2766.3
Sarawak,Kapit,property,theft_vehicle_motorcycle,2018,5,both,overall,overall,2791.7
Sarawak,Kapit,property,theft_vehicle_motorcycle,2019,8,both,overall,overall,2806.0
Sarawak,Kapit,property,theft_vehicle_motorcycle,2020,5,both,overall,overall,2453.7
Sarawak,Kapit,property,theft_vehicle_motorcycle,2021,5,both,overall,overall,2465.6
Sarawak,Kapit,property,theft_vehicle_motorcycle,2022,6,both,overall,overall,2473.5
Sarawak,Kota Samarahan,assault,all,2016,45,both,overall,overall,2738.7
Sarawak,Kota Samarahan,assault,all,2017,45,both,overall,overall,2766.3
Sarawak,Kota Samarahan,assault,all,2018,31,both,overall,overall,2791.7
Sarawak,Kota Samarahan,assault,all,2019,61,both,overall,overall,2806.0
Sarawak,Kota Samarahan,assault,all,2020,63,both,overall,overall,2453.7
Sarawak,Kota Samarahan,assault,all,2021,38,both,overall,overall,2465.6
Sarawak,Kota Samarahan,assault,all,2022,32,both,overall,overall,2473.5
Sarawak,Kota Samarahan,assault,causing_injury,2016,16,both,overall,overall,2738.7
Sarawak,Kota Samarahan,assault,causing_injury,2017,19,both,overall,overall,2766.3
Sarawak,Kota Samarahan,assault,causing_injury,2018,6,both,overall,overall,2791.7
Sarawak,Kota Samarahan,assault,causing_injury,2019,19,both,overall,overall,2806.0
Sarawak,Kota Samarahan,assault,causing_injury,2020,25,both,overall,overall,2453.7
Sarawak,Kota Samarahan,assault,causing_injury,2021,23,both,overall,overall,2465.6
Sarawak,Kota Samarahan,assault,causing_injury,2022,15,both,overall,overall,2473.5
Sarawak,Kota Samarahan,assault,murder,2016,3,both,overall,overall,2738.7
Sarawak,Kota Samarahan,assault,murder,2017,1,both,overall,overall,2766.3
Sarawak,Kota Samarahan,assault,murder,2018,0,both,overall,overall,2791.7
Sarawak,Kota Samarahan,assault,murder,2019,3,both,overall,overall,2806.0
Sarawak,Kota Samarahan,assault,murder,2020,0,both,overall,overall,2453.7
Sarawak,Kota Samarahan,assault,murder,2021,2,both,overall,overall,2465.6
Sarawak,Kota Samarahan,assault,murder,2022,1,both,overall,overall,2473.5
Sarawak,Kota Samarahan,assault,rape,2016,3,both,overall,overall,2738.7
Sarawak,Kota Samarahan,assault,rape,2017,4,both,overall,overall,2766.3
Sarawak,Kota Samarahan,assault,rape,2018,6,both,overall,overall,2791.7
Sarawak,Kota Samarahan,assault,rape,2019,16,both,overall,overall,2806.0
Sarawak,Kota Samarahan,assault,rape,2020,19,both,overall,overall,2453.7
Sarawak,Kota Samarahan,assault,rape,2021,9,both,overall,overall,2465.6
Sarawak,Kota Samarahan,assault,rape,2022,7,both,overall,overall,2473.5
Sarawak,Kota Samarahan,assault,robbery_gang_armed,2016,1,both,overall,overall,2738.7
Sarawak,Kota Samarahan,assault,robbery_gang_armed,2017,0,both,overall,overall,2766.3
Sarawak,Kota Samarahan,assault,robbery_gang_armed,2018,1,both,overall,overall,2791.7
Sarawak,Kota Samarahan,assault,robbery_gang_armed,2019,1,both,overall,overall,2806.0
Sarawak,Kota Samarahan,assault,robbery_gang_armed,2020,0,both,overall,overall,2453.7
Sarawak,Kota Samarahan,assault,robbery_gang_armed,2021,0,both,overall,overall,2465.6
Sarawak,Kota Samarahan,assault,robbery_gang_armed,2022,0,both,overall,overall,2473.5
Sarawak,Kota Samarahan,assault,robbery_gang_unarmed,2016,22,both,overall,overall,2738.7
Sarawak,Kota Samarahan,assault,robbery_gang_unarmed,2017,13,both,overall,overall,2766.3
Sarawak,Kota Samarahan,assault,robbery_gang_unarmed,2018,15,both,overall,overall,2791.7
Sarawak,Kota Samarahan,assault,robbery_gang_unarmed,2019,19,both,overall,overall,2806.0
Sarawak,Kota Samarahan,assault,robbery_gang_unarmed,2020,6,both,overall,overall,2453.7
Sarawak,Kota Samarahan,assault,robbery_gang_unarmed,2021,3,both,overall,overall,2465.6
Sarawak,Kota Samarahan,assault,robbery_gang_unarmed,2022,1,both,overall,overall,2473.5
Sarawak,Kota Samarahan,assault,robbery_solo_armed,2016,0,both,overall,overall,2738.7
Sarawak,Kota Samarahan,assault,robbery_solo_armed,2017,1,both,overall,overall,2766.3
Sarawak,Kota Samarahan,assault,robbery_solo_armed,2018,0,both,overall,overall,2791.7
Sarawak,Kota Samarahan,assault,robbery_solo_armed,2019,0,both,overall,overall,2806.0
Sarawak,Kota Samarahan,assault,robbery_solo_armed,2020,0,both,overall,overall,2453.7
Sarawak,Kota Samarahan,assault,robbery_solo_armed,2021,0,both,overall,overall,2465.6
Sarawak,Kota Samarahan,assault,robbery_solo_armed,2022,0,both,overall,overall,2473.5
Sarawak,Kota Samarahan,assault,robbery_solo_unarmed,2016,0,both,overall,overall,2738.7
Sarawak,Kota Samarahan,assault,robbery_solo_unarmed,2017,7,both,overall,overall,2766.3
Sarawak,Kota Samarahan,assault,robbery_solo_unarmed,2018,3,both,overall,overall,2791.7
Sarawak,Kota Samarahan,assault,robbery_solo_unarmed,2019,3,both,overall,overall,2806.0
Sarawak,Kota Samarahan,assault,robbery_solo_unarmed,2020,13,both,overall,overall,2453.7
Sarawak,Kota Samarahan,assault,robbery_solo_unarmed,2021,1,both,overall,overall,2465.6
Sarawak,Kota Samarahan,assault,robbery_solo_unarmed,2022,8,both,overall,overall,2473.5
Sarawak,Kota Samarahan,property,all,2016,258,both,overall,overall,2738.7
Sarawak,Kota Samarahan,property,all,2017,285,both,overall,overall,2766.3
Sarawak,Kota Samarahan,property,all,2018,316,both,overall,overall,2791.7
Sarawak,Kota Samarahan,property,all,2019,320,both,overall,overall,2806.0
Sarawak,Kota Samarahan,property,all,2020,382,both,overall,overall,2453.7
Sarawak,Kota Samarahan,property,all,2021,297,both,overall,overall,2465.6
Sarawak,Kota Samarahan,property,all,2022,278,both,overall,overall,2473.5
Sarawak,Kota Samarahan,property,break_in,2016,92,both,overall,overall,2738.7
Sarawak,Kota Samarahan,property,break_in,2017,85,both,overall,overall,2766.3
Sarawak,Kota Samarahan,property,break_in,2018,67,both,overall,overall,2791.7
Sarawak,Kota Samarahan,property,break_in,2019,109,both,overall,overall,2806.0
Sarawak,Kota Samarahan,property,break_in,2020,210,both,overall,overall,2453.7
Sarawak,Kota Samarahan,property,break_in,2021,100,both,overall,overall,2465.6
Sarawak,Kota Samarahan,property,break_in,2022,72,both,overall,overall,2473.5
Sarawak,Kota Samarahan,property,theft_other,2016,33,both,overall,overall,2738.7
Sarawak,Kota Samarahan,property,theft_other,2017,42,both,overall,overall,2766.3
Sarawak,Kota Samarahan,property,theft_other,2018,48,both,overall,overall,2791.7
Sarawak,Kota Samarahan,property,theft_other,2019,67,both,overall,overall,2806.0
Sarawak,Kota Samarahan,property,theft_other,2020,96,both,overall,overall,2453.7
Sarawak,Kota Samarahan,property,theft_other,2021,158,both,overall,overall,2465.6
Sarawak,Kota Samarahan,property,theft_other,2022,155,both,overall,overall,2473.5
Sarawak,Kota Samarahan,property,theft_vehicle_lorry,2016,5,both,overall,overall,2738.7
Sarawak,Kota Samarahan,property,theft_vehicle_lorry,2017,1,both,overall,overall,2766.3
Sarawak,Kota Samarahan,property,theft_vehicle_lorry,2018,2,both,overall,overall,2791.7
Sarawak,Kota Samarahan,property,theft_vehicle_lorry,2019,3,both,overall,overall,2806.0
Sarawak,Kota Samarahan,property,theft_vehicle_lorry,2020,0,both,overall,overall,2453.7
Sarawak,Kota Samarahan,property,theft_vehicle_lorry,2021,1,both,overall,overall,2465.6
Sarawak,Kota Samarahan,property,theft_vehicle_lorry,2022,0,both,overall,overall,2473.5
Sarawak,Kota Samarahan,property,theft_vehicle_motorcar,2016,39,both,overall,overall,2738.7
Sarawak,Kota Samarahan,property,theft_vehicle_motorcar,2017,23,both,overall,overall,2766.3
Sarawak,Kota Samarahan,property,theft_vehicle_motorcar,2018,22,both,overall,overall,2791.7
Sarawak,Kota Samarahan,property,theft_vehicle_motorcar,2019,28,both,overall,overall,2806.0
Sarawak,Kota Samarahan,property,theft_vehicle_motorcar,2020,14,both,overall,overall,2453.7
Sarawak,Kota Samarahan,property,theft_vehicle_motorcar,2021,12,both,overall,overall,2465.6
Sarawak,Kota Samarahan,property,theft_vehicle_motorcar,2022,5,both,overall,overall,2473.5
Sarawak,Kota Samarahan,property,theft_vehicle_motorcycle,2016,89,both,overall,overall,2738.7
Sarawak,Kota Samarahan,property,theft_vehicle_motorcycle,2017,134,both,overall,overall,2766.3
Sarawak,Kota Samarahan,property,theft_vehicle_motorcycle,2018,177,both,overall,overall,2791.7
Sarawak,Kota Samarahan,property,theft_vehicle_motorcycle,2019,113,both,overall,overall,2806.0
Sarawak,Kota Samarahan,property,theft_vehicle_motorcycle,2020,62,both,overall,overall,2453.7
Sarawak,Kota Samarahan,property,theft_vehicle_motorcycle,2021,26,both,overall,overall,2465.6
Sarawak,Kota Samarahan,property,theft_vehicle_motorcycle,2022,46,both,overall,overall,2473.5
Sarawak,Kuching,assault,all,2016,203,both,overall,overall,2738.7
Sarawak,Kuching,assault,all,2017,180,both,overall,overall,2766.3
Sarawak,Kuching,assault,all,2018,101,both,overall,overall,2791.7
Sarawak,Kuching,assault,all,2019,215,both,overall,overall,2806.0
Sarawak,Kuching,assault,all,2020,186,both,overall,overall,2453.7
Sarawak,Kuching,assault,all,2021,119,both,overall,overall,2465.6
Sarawak,Kuching,assault,all,2022,141,both,overall,overall,2473.5
Sarawak,Kuching,assault,causing_injury,2016,75,both,overall,overall,2738.7
Sarawak,Kuching,assault,causing_injury,2017,80,both,overall,overall,2766.3
Sarawak,Kuching,assault,causing_injury,2018,6,both,overall,overall,2791.7
Sarawak,Kuching,assault,causing_injury,2019,68,both,overall,overall,2806.0
Sarawak,Kuching,assault,causing_injury,2020,76,both,overall,overall,2453.7
Sarawak,Kuching,assault,causing_injury,2021,54,both,overall,overall,2465.6
Sarawak,Kuching,assault,causing_injury,2022,69,both,overall,overall,2473.5
Sarawak,Kuching,assault,murder,2016,1,both,overall,overall,2738.7
Sarawak,Kuching,assault,murder,2017,2,both,overall,overall,2766.3
Sarawak,Kuching,assault,murder,2018,1,both,overall,overall,2791.7
Sarawak,Kuching,assault,murder,2019,2,both,overall,overall,2806.0
Sarawak,Kuching,assault,murder,2020,1,both,overall,overall,2453.7
Sarawak,Kuching,assault,murder,2021,2,both,overall,overall,2465.6
Sarawak,Kuching,assault,murder,2022,2,both,overall,overall,2473.5
Sarawak,Kuching,assault,rape,2016,12,both,overall,overall,2738.7
Sarawak,Kuching,assault,rape,2017,15,both,overall,overall,2766.3
Sarawak,Kuching,assault,rape,2018,10,both,overall,overall,2791.7
Sarawak,Kuching,assault,rape,2019,18,both,overall,overall,2806.0
Sarawak,Kuching,assault,rape,2020,16,both,overall,overall,2453.7
Sarawak,Kuching,assault,rape,2021,10,both,overall,overall,2465.6
Sarawak,Kuching,assault,rape,2022,19,both,overall,overall,2473.5
Sarawak,Kuching,assault,robbery_gang_armed,2016,1,both,overall,overall,2738.7
Sarawak,Kuching,assault,robbery_gang_armed,2017,0,both,overall,overall,2766.3
Sarawak,Kuching,assault,robbery_gang_armed,2018,0,both,overall,overall,2791.7
Sarawak,Kuching,assault,robbery_gang_armed,2019,0,both,overall,overall,2806.0
Sarawak,Kuching,assault,robbery_gang_armed,2020,0,both,overall,overall,2453.7
Sarawak,Kuching,assault,robbery_gang_armed,2021,0,both,overall,overall,2465.6
Sarawak,Kuching,assault,robbery_gang_armed,2022,0,both,overall,overall,2473.5
Sarawak,Kuching,assault,robbery_gang_unarmed,2016,91,both,overall,overall,2738.7
Sarawak,Kuching,assault,robbery_gang_unarmed,2017,59,both,overall,overall,2766.3
Sarawak,Kuching,assault,robbery_gang_unarmed,2018,54,both,overall,overall,2791.7
Sarawak,Kuching,assault,robbery_gang_unarmed,2019,77,both,overall,overall,2806.0
Sarawak,Kuching,assault,robbery_gang_unarmed,2020,40,both,overall,overall,2453.7
Sarawak,Kuching,assault,robbery_gang_unarmed,2021,31,both,overall,overall,2465.6
Sarawak,Kuching,assault,robbery_gang_unarmed,2022,33,both,overall,overall,2473.5
Sarawak,Kuching,assault,robbery_solo_armed,2016,0,both,overall,overall,2738.7
Sarawak,Kuching,assault,robbery_solo_armed,2017,0,both,overall,overall,2766.3
Sarawak,Kuching,assault,robbery_solo_armed,2018,0,both,overall,overall,2791.7
Sarawak,Kuching,assault,robbery_solo_armed,2019,0,both,overall,overall,2806.0
Sarawak,Kuching,assault,robbery_solo_armed,2020,0,both,overall,overall,2453.7
Sarawak,Kuching,assault,robbery_solo_armed,2021,0,both,overall,overall,2465.6
Sarawak,Kuching,assault,robbery_solo_armed,2022,0,both,overall,overall,2473.5
Sarawak,Kuching,assault,robbery_solo_unarmed,2016,23,both,overall,overall,2738.7
Sarawak,Kuching,assault,robbery_solo_unarmed,2017,24,both,overall,overall,2766.3
Sarawak,Kuching,assault,robbery_solo_unarmed,2018,30,both,overall,overall,2791.7
Sarawak,Kuching,assault,robbery_solo_unarmed,2019,50,both,overall,overall,2806.0
Sarawak,Kuching,assault,robbery_solo_unarmed,2020,53,both,overall,overall,2453.7
Sarawak,Kuching,assault,robbery_solo_unarmed,2021,22,both,overall,overall,2465.6
Sarawak,Kuching,assault,robbery_solo_unarmed,2022,18,both,overall,overall,2473.5
Sarawak,Kuching,property,all,2016,1392,both,overall,overall,2738.7
Sarawak,Kuching,property,all,2017,1374,both,overall,overall,2766.3
Sarawak,Kuching,property,all,2018,1161,both,overall,overall,2791.7
Sarawak,Kuching,property,all,2019,1157,both,overall,overall,2806.0
Sarawak,Kuching,property,all,2020,1175,both,overall,overall,2453.7
Sarawak,Kuching,property,all,2021,813,both,overall,overall,2465.6
Sarawak,Kuching,property,all,2022,689,both,overall,overall,2473.5
Sarawak,Kuching,property,break_in,2016,306,both,overall,overall,2738.7
Sarawak,Kuching,property,break_in,2017,293,both,overall,overall,2766.3
Sarawak,Kuching,property,break_in,2018,273,both,overall,overall,2791.7
Sarawak,Kuching,property,break_in,2019,292,both,overall,overall,2806.0
Sarawak,Kuching,property,break_in,2020,398,both,overall,overall,2453.7
Sarawak,Kuching,property,break_in,2021,229,both,overall,overall,2465.6
Sarawak,Kuching,property,break_in,2022,130,both,overall,overall,2473.5
Sarawak,Kuching,property,theft_other,2016,337,both,overall,overall,2738.7
Sarawak,Kuching,property,theft_other,2017,245,both,overall,overall,2766.3
Sarawak,Kuching,property,theft_other,2018,274,both,overall,overall,2791.7
Sarawak,Kuching,property,theft_other,2019,363,both,overall,overall,2806.0
Sarawak,Kuching,property,theft_other,2020,466,both,overall,overall,2453.7
Sarawak,Kuching,property,theft_other,2021,390,both,overall,overall,2465.6
Sarawak,Kuching,property,theft_other,2022,260,both,overall,overall,2473.5
Sarawak,Kuching,property,theft_vehicle_lorry,2016,18,both,overall,overall,2738.7
Sarawak,Kuching,property,theft_vehicle_lorry,2017,11,both,overall,overall,2766.3
Sarawak,Kuching,property,theft_vehicle_lorry,2018,12,both,overall,overall,2791.7
Sarawak,Kuching,property,theft_vehicle_lorry,2019,8,both,overall,overall,2806.0
Sarawak,Kuching,property,theft_vehicle_lorry,2020,1,both,overall,overall,2453.7
Sarawak,Kuching,property,theft_vehicle_lorry,2021,2,both,overall,overall,2465.6
Sarawak,Kuching,property,theft_vehicle_lorry,2022,2,both,overall,overall,2473.5
Sarawak,Kuching,property,theft_vehicle_motorcar,2016,210,both,overall,overall,2738.7
Sarawak,Kuching,property,theft_vehicle_motorcar,2017,184,both,overall,overall,2766.3
Sarawak,Kuching,property,theft_vehicle_motorcar,2018,98,both,overall,overall,2791.7
Sarawak,Kuching,property,theft_vehicle_motorcar,2019,127,both,overall,overall,2806.0
Sarawak,Kuching,property,theft_vehicle_motorcar,2020,49,both,overall,overall,2453.7
Sarawak,Kuching,property,theft_vehicle_motorcar,2021,34,both,overall,overall,2465.6
Sarawak,Kuching,property,theft_vehicle_motorcar,2022,82,both,overall,overall,2473.5
Sarawak,Kuching,property,theft_vehicle_motorcycle,2016,521,both,overall,overall,2738.7
Sarawak,Kuching,property,theft_vehicle_motorcycle,2017,641,both,overall,overall,2766.3
Sarawak,Kuching,property,theft_vehicle_motorcycle,2018,504,both,overall,overall,2791.7
Sarawak,Kuching,property,theft_vehicle_motorcycle,2019,367,both,overall,overall,2806.0
Sarawak,Kuching,property,theft_vehicle_motorcycle,2020,261,both,overall,overall,2453.7
Sarawak,Kuching,property,theft_vehicle_motorcycle,2021,158,both,overall,overall,2465.6
Sarawak,Kuching,property,theft_vehicle_motorcycle,2022,215,both,overall,overall,2473.5
Sarawak,Lawas,assault,all,2016,8,both,overall,overall,2738.7
Sarawak,Lawas,assault,all,2017,4,both,overall,overall,2766.3
Sarawak,Lawas,assault,all,2018,26,both,overall,overall,2791.7
Sarawak,Lawas,assault,all,2019,7,both,overall,overall,2806.0
Sarawak,Lawas,assault,all,2020,6,both,overall,overall,2453.7
Sarawak,Lawas,assault,all,2021,2,both,overall,overall,2465.6
Sarawak,Lawas,assault,all,2022,7,both,overall,overall,2473.5
Sarawak,Lawas,assault,causing_injury,2016,3,both,overall,overall,2738.7
Sarawak,Lawas,assault,causing_injury,2017,2,both,overall,overall,2766.3
Sarawak,Lawas,assault,causing_injury,2018,21,both,overall,overall,2791.7
Sarawak,Lawas,assault,causing_injury,2019,6,both,overall,overall,2806.0
Sarawak,Lawas,assault,causing_injury,2020,2,both,overall,overall,2453.7
Sarawak,Lawas,assault,causing_injury,2021,1,both,overall,overall,2465.6
Sarawak,Lawas,assault,causing_injury,2022,4,both,overall,overall,2473.5
Sarawak,Lawas,assault,murder,2016,0,both,overall,overall,2738.7
Sarawak,Lawas,assault,murder,2017,0,both,overall,overall,2766.3
Sarawak,Lawas,assault,murder,2018,0,both,overall,overall,2791.7
Sarawak,Lawas,assault,murder,2019,0,both,overall,overall,2806.0
Sarawak,Lawas,assault,murder,2020,0,both,overall,overall,2453.7
Sarawak,Lawas,assault,murder,2021,1,both,overall,overall,2465.6
Sarawak,Lawas,assault,murder,2022,0,both,overall,overall,2473.5
Sarawak,Lawas,assault,rape,2016,2,both,overall,overall,2738.7
Sarawak,Lawas,assault,rape,2017,1,both,overall,overall,2766.3
Sarawak,Lawas,assault,rape,2018,4,both,overall,overall,2791.7
Sarawak,Lawas,assault,rape,2019,1,both,overall,overall,2806.0
Sarawak,Lawas,assault,rape,2020,3,both,overall,overall,2453.7
Sarawak,Lawas,assault,rape,2021,0,both,overall,overall,2465.6
Sarawak,Lawas,assault,rape,2022,2,both,overall,overall,2473.5
Sarawak,Lawas,assault,robbery_gang_armed,2016,0,both,overall,overall,2738.7
Sarawak,Lawas,assault,robbery_gang_armed,2017,0,both,overall,overall,2766.3
Sarawak,Lawas,assault,robbery_gang_armed,2018,0,both,overall,overall,2791.7
Sarawak,Lawas,assault,robbery_gang_armed,2019,0,both,overall,overall,2806.0
Sarawak,Lawas,assault,robbery_gang_armed,2020,0,both,overall,overall,2453.7
Sarawak,Lawas,assault,robbery_gang_armed,2021,0,both,overall,overall,2465.6
Sarawak,Lawas,assault,robbery_gang_armed,2022,0,both,overall,overall,2473.5
Sarawak,Lawas,assault,robbery_gang_unarmed,2016,2,both,overall,overall,2738.7
Sarawak,Lawas,assault,robbery_gang_unarmed,2017,0,both,overall,overall,2766.3
Sarawak,Lawas,assault,robbery_gang_unarmed,2018,1,both,overall,overall,2791.7
Sarawak,Lawas,assault,robbery_gang_unarmed,2019,0,both,overall,overall,2806.0
Sarawak,Lawas,assault,robbery_gang_unarmed,2020,1,both,overall,overall,2453.7
Sarawak,Lawas,assault,robbery_gang_unarmed,2021,0,both,overall,overall,2465.6
Sarawak,Lawas,assault,robbery_gang_unarmed,2022,0,both,overall,overall,2473.5
Sarawak,Lawas,assault,robbery_solo_armed,2016,0,both,overall,overall,2738.7
Sarawak,Lawas,assault,robbery_solo_armed,2017,0,both,overall,overall,2766.3
Sarawak,Lawas,assault,robbery_solo_armed,2018,0,both,overall,overall,2791.7
Sarawak,Lawas,assault,robbery_solo_armed,2019,0,both,overall,overall,2806.0
Sarawak,Lawas,assault,robbery_solo_armed,2020,0,both,overall,overall,2453.7
Sarawak,Lawas,assault,robbery_solo_armed,2021,0,both,overall,overall,2465.6
Sarawak,Lawas,assault,robbery_solo_armed,2022,0,both,overall,overall,2473.5
Sarawak,Lawas,assault,robbery_solo_unarmed,2016,1,both,overall,overall,2738.7
Sarawak,Lawas,assault,robbery_solo_unarmed,2017,1,both,overall,overall,2766.3
Sarawak,Lawas,assault,robbery_solo_unarmed,2018,0,both,overall,overall,2791.7
Sarawak,Lawas,assault,robbery_solo_unarmed,2019,0,both,overall,overall,2806.0
Sarawak,Lawas,assault,robbery_solo_unarmed,2020,0,both,overall,overall,2453.7
Sarawak,Lawas,assault,robbery_solo_unarmed,2021,0,both,overall,overall,2465.6
Sarawak,Lawas,assault,robbery_solo_unarmed,2022,1,both,overall,overall,2473.5
Sarawak,Lawas,property,all,2016,46,both,overall,overall,2738.7
Sarawak,Lawas,property,all,2017,37,both,overall,overall,2766.3
Sarawak,Lawas,property,all,2018,41,both,overall,overall,2791.7
Sarawak,Lawas,property,all,2019,34,both,overall,overall,2806.0
Sarawak,Lawas,property,all,2020,26,both,overall,overall,2453.7
Sarawak,Lawas,property,all,2021,22,both,overall,overall,2465.6
Sarawak,Lawas,property,all,2022,22,both,overall,overall,2473.5
Sarawak,Lawas,property,break_in,2016,14,both,overall,overall,2738.7
Sarawak,Lawas,property,break_in,2017,18,both,overall,overall,2766.3
Sarawak,Lawas,property,break_in,2018,16,both,overall,overall,2791.7
Sarawak,Lawas,property,break_in,2019,8,both,overall,overall,2806.0
Sarawak,Lawas,property,break_in,2020,9,both,overall,overall,2453.7
Sarawak,Lawas,property,break_in,2021,8,both,overall,overall,2465.6
Sarawak,Lawas,property,break_in,2022,6,both,overall,overall,2473.5
Sarawak,Lawas,property,theft_other,2016,17,both,overall,overall,2738.7
Sarawak,Lawas,property,theft_other,2017,9,both,overall,overall,2766.3
Sarawak,Lawas,property,theft_other,2018,18,both,overall,overall,2791.7
Sarawak,Lawas,property,theft_other,2019,20,both,overall,overall,2806.0
Sarawak,Lawas,property,theft_other,2020,16,both,overall,overall,2453.7
Sarawak,Lawas,property,theft_other,2021,11,both,overall,overall,2465.6
Sarawak,Lawas,property,theft_other,2022,10,both,overall,overall,2473.5
Sarawak,Lawas,property,theft_vehicle_lorry,2016,0,both,overall,overall,2738.7
Sarawak,Lawas,property,theft_vehicle_lorry,2017,1,both,overall,overall,2766.3
Sarawak,Lawas,property,theft_vehicle_lorry,2018,0,both,overall,overall,2791.7
Sarawak,Lawas,property,theft_vehicle_lorry,2019,0,both,overall,overall,2806.0
Sarawak,Lawas,property,theft_vehicle_lorry,2020,0,both,overall,overall,2453.7
Sarawak,Lawas,property,theft_vehicle_lorry,2021,0,both,overall,overall,2465.6
Sarawak,Lawas,property,theft_vehicle_lorry,2022,0,both,overall,overall,2473.5
Sarawak,Lawas,property,theft_vehicle_motorcar,2016,1,both,overall,overall,2738.7
Sarawak,Lawas,property,theft_vehicle_motorcar,2017,2,both,overall,overall,2766.3
Sarawak,Lawas,property,theft_vehicle_motorcar,2018,2,both,overall,overall,2791.7
Sarawak,Lawas,property,theft_vehicle_motorcar,2019,0,both,overall,overall,2806.0
Sarawak,Lawas,property,theft_vehicle_motorcar,2020,1,both,overall,overall,2453.7
Sarawak,Lawas,property,theft_vehicle_motorcar,2021,1,both,overall,overall,2465.6
Sarawak,Lawas,property,theft_vehicle_motorcar,2022,0,both,overall,overall,2473.5
Sarawak,Lawas,property,theft_vehicle_motorcycle,2016,14,both,overall,overall,2738.7
Sarawak,Lawas,property,theft_vehicle_motorcycle,2017,7,both,overall,overall,2766.3
Sarawak,Lawas,property,theft_vehicle_motorcycle,2018,5,both,overall,overall,2791.7
Sarawak,Lawas,property,theft_vehicle_motorcycle,2019,6,both,overall,overall,2806.0
Sarawak,Lawas,property,theft_vehicle_motorcycle,2020,0,both,overall,overall,2453.7
Sarawak,Lawas,property,theft_vehicle_motorcycle,2021,2,both,overall,overall,2465.6
Sarawak,Lawas,property,theft_vehicle_motorcycle,2022,6,both,overall,overall,2473.5
Sarawak,Limbang,assault,all,2016,18,both,overall,overall,2738.7
Sarawak,Limbang,assault,all,2017,15,both,overall,overall,2766.3
Sarawak,Limbang,assault,all,2018,48,both,overall,overall,2791.7
Sarawak,Limbang,assault,all,2019,9,both,overall,overall,2806.0
Sarawak,Limbang,assault,all,2020,7,both,overall,overall,2453.7
Sarawak,Limbang,assault,all,2021,5,both,overall,overall,2465.6
Sarawak,Limbang,assault,all,2022,3,both,overall,overall,2473.5
Sarawak,Limbang,assault,causing_injury,2016,11,both,overall,overall,2738.7
Sarawak,Limbang,assault,causing_injury,2017,8,both,overall,overall,2766.3
Sarawak,Limbang,assault,causing_injury,2018,43,both,overall,overall,2791.7
Sarawak,Limbang,assault,causing_injury,2019,3,both,overall,overall,2806.0
Sarawak,Limbang,assault,causing_injury,2020,4,both,overall,overall,2453.7
Sarawak,Limbang,assault,causing_injury,2021,3,both,overall,overall,2465.6
Sarawak,Limbang,assault,causing_injury,2022,0,both,overall,overall,2473.5
Sarawak,Limbang,assault,murder,2016,0,both,overall,overall,2738.7
Sarawak,Limbang,assault,murder,2017,1,both,overall,overall,2766.3
Sarawak,Limbang,assault,murder,2018,1,both,overall,overall,2791.7
Sarawak,Limbang,assault,murder,2019,2,both,overall,overall,2806.0
Sarawak,Limbang,assault,murder,2020,0,both,overall,overall,2453.7
Sarawak,Limbang,assault,murder,2021,0,both,overall,overall,2465.6
Sarawak,Limbang,assault,murder,2022,0,both,overall,overall,2473.5
Sarawak,Limbang,assault,rape,2016,5,both,overall,overall,2738.7
Sarawak,Limbang,assault,rape,2017,5,both,overall,overall,2766.3
Sarawak,Limbang,assault,rape,2018,3,both,overall,overall,2791.7
Sarawak,Limbang,assault,rape,2019,2,both,overall,overall,2806.0
Sarawak,Limbang,assault,rape,2020,2,both,overall,overall,2453.7
Sarawak,Limbang,assault,rape,2021,2,both,overall,overall,2465.6
Sarawak,Limbang,assault,rape,2022,3,both,overall,overall,2473.5
Sarawak,Limbang,assault,robbery_gang_armed,2016,1,both,overall,overall,2738.7
Sarawak,Limbang,assault,robbery_gang_armed,2017,1,both,overall,overall,2766.3
Sarawak,Limbang,assault,robbery_gang_armed,2018,0,both,overall,overall,2791.7
Sarawak,Limbang,assault,robbery_gang_armed,2019,0,both,overall,overall,2806.0
Sarawak,Limbang,assault,robbery_gang_armed,2020,0,both,overall,overall,2453.7
Sarawak,Limbang,assault,robbery_gang_armed,2021,0,both,overall,overall,2465.6
Sarawak,Limbang,assault,robbery_gang_armed,2022,0,both,overall,overall,2473.5
